datetime,/FS4/NAE00806603BECA/3000775/NAE00806603BECA/Field Bus1.BrowerAHU2.OA-T,/FS4/NAE00806603BECA/3000838/NAE00806603BECA/Field Bus1.BrowerAHU1.OA-T,/FS4/NAE00806603BECA/3000971/NAE00806603BECA/Field Bus1.BrowerMUA.OA-T,/FS4/NAE00806603BECA/3000436/NAE00806603BECA/Field Bus1.BrowerUnderfloor2nd.OAT
2021-12-09 02:10:00,49.993701934814453,51.413272857666016,52.660533905029297,51.413272857666016
2021-12-09 02:15:00,49.993701934814453,51.413272857666016,52.450103759765625,51.413272857666016
2021-12-09 02:20:00,49.993701934814453,51.209518432617188,52.450103759765625,51.209518432617188
2021-12-09 02:25:00,49.993701934814453,51.209518432617188,52.450103759765625,51.209518432617188
2021-12-09 02:30:00,49.993701934814453,51.209518432617188,52.450103759765625,51.209518432617188
2021-12-09 02:35:00,49.792411804199219,51.209518432617188,52.450103759765625,51.209518432617188
2021-12-09 02:40:00,49.792411804199219,51.209518432617188,52.450103759765625,51.209518432617188
2021-12-09 02:45:00,49.792411804199219,51.209518432617188,52.450103759765625,51.209518432617188
2021-12-09 02:50:00,49.792411804199219,51.209518432617188,52.450103759765625,51.209518432617188
2021-12-09 02:55:00,49.792411804199219,51.209518432617188,52.450103759765625,51.209518432617188
2021-12-09 03:00:00,49.792411804199219,51.209518432617188,52.450103759765625,51.209518432617188
2021-12-09 03:05:00,49.991073608398438,51.418483734130859,52.450103759765625,51.418483734130859
2021-12-09 03:10:00,49.991073608398438,51.418483734130859,52.649223327636719,51.418483734130859
2021-12-09 03:15:00,49.991073608398438,51.418483734130859,52.649223327636719,51.418483734130859
2021-12-09 03:20:00,49.991073608398438,51.418483734130859,52.649223327636719,51.418483734130859
2021-12-09 03:25:00,49.991073608398438,51.620712280273438,52.649223327636719,51.620712280273438
2021-12-09 03:30:00,50.192276000976562,51.620712280273438,52.649223327636719,51.620712280273438
2021-12-09 03:35:00,50.192276000976562,51.620712280273438,52.649223327636719,51.620712280273438
2021-12-09 03:40:00,50.192276000976562,51.620712280273438,52.649223327636719,51.620712280273438
2021-12-09 03:45:00,50.192276000976562,51.417251586914062,52.649223327636719,51.417251586914062
2021-12-09 03:50:00,50.192276000976562,51.417251586914062,52.649223327636719,51.417251586914062
2021-12-09 03:55:00,50.192276000976562,51.417251586914062,52.649223327636719,51.417251586914062
2021-12-09 04:00:00,50.192276000976562,51.621601104736328,52.649223327636719,51.621601104736328
2021-12-09 04:05:00,50.192276000976562,51.621601104736328,52.649223327636719,51.621601104736328
2021-12-09 04:10:00,50.192276000976562,51.621601104736328,52.649223327636719,51.621601104736328
2021-12-09 04:15:00,50.192276000976562,51.621601104736328,52.649223327636719,51.621601104736328
2021-12-09 04:20:00,50.192276000976562,51.621601104736328,52.649223327636719,51.621601104736328
2021-12-09 04:25:00,50.192276000976562,51.621601104736328,52.649223327636719,51.621601104736328
2021-12-09 04:30:00,49.984066009521484,51.418487548828125,52.649223327636719,51.418487548828125
2021-12-09 04:35:00,49.984066009521484,51.220176696777344,52.649223327636719,51.220176696777344
2021-12-09 04:40:00,49.984066009521484,51.220176696777344,52.445457458496094,51.220176696777344
2021-12-09 04:45:00,49.785381317138672,51.220176696777344,52.445457458496094,51.220176696777344
2021-12-09 04:50:00,49.785381317138672,51.018589019775391,52.445457458496094,51.018589019775391
2021-12-09 04:55:00,49.582828521728516,51.018589019775391,52.245624542236328,51.018589019775391
2021-12-09 05:00:00,49.582828521728516,50.818546295166016,52.245624542236328,50.818546295166016
2021-12-09 05:05:00,49.369659423828125,50.608036041259766,52.040939331054688,50.608036041259766
